ph,Solids,Turbidity,Potability
8.526169869777790,118.37123359609,5.083014141516920,0
7,361.5282089932,3.995973787492760,0
2.612035914817260,347.98252586803,4.765205370159010,0
8.490571562027740,229.897963899466,3.8755568051367700,0
7,225.39711614512,3.3985925873166600,0
8.858401531200470,96.243004621101,5.525726338121720,0
6.09815652147278,277.769010516934,3.9773623643299700,0
8.41997068212899,132.379896045708,3.962478314282780,0
9.286155021432370,123.112683659781,5.239981870081680,0
7.875895135481790,127.102494516118,4.238589203481520,0
7.7253329080747600,364.777381124191,3.7248367036447000,0
3.388090610523890,202.301255769518,2.798600948267050,0
6.745306715080960,218.718387000425,3.9023525898765000,0
7,280.626418920404,5.6290156360573300,0
7.183825723393190,141.009689869799,4.597165511526860,0
10.111976704648700,153.313026917532,3.425763242173680,0
7.397413298543420,88.551141213314,3.149157510432670,0
7.812804388310310,425.508418157718,6.204846358828900,0
6.877456932576710,274.335872941518,3.8276500717354400,0
7,163.674583719755,4.664350321001550,0
7,274.187810444801,4.197595209206820,0
7.521051678672180,268.65373740905,2.8807853472938400,0
8.550875469289340,289.184199530772,3.7728866074587700,0
10.308477656813700,276.532351844107,3.285077052469840,0
7,293.686741840522,5.052736766117000,0
7.371085073209570,249.138371658901,4.4125895367028100,0
11.180694664461900,166.003927466471,3.8098416540991400,0
6.506487766502470,170.870769018372,3.5487755887477400,0
6.643935774662310,109.091945923231,3.8129529259917900,0
5.033773989751670,349.71807482627,3.2449484773190600,0
6.91260756198984,179.731788590118,2.6122489531921700,0
7.977635990880500,321.70069160096,3.552129499701650,0
6.078335836509270,359.57792182595,4.20158090550856,0
6.242414484103850,281.494117916229,4.5087050978944800,0
6.063354789891080,147.75145595753,3.4673369148168600,0
8.129585513966730,278.34217696341,3.3625371351987900,0
9.562405943789520,130.418291403941,3.7627198370300300,0
8.167792632308250,271.413629029435,4.289395484098250,0
8.594416135206480,157.916753511272,3.568991707976410,0
7,209.446208144132,3.6797950347550300,0
6.825467900630400,461.40126849502,3.027449578045160,0
7.861177700998560,251.450241247856,4.157656628375070,0
4.965773559644970,218.02744897929,3.4217668494012600,0
6.207432967614720,134.426034711367,3.549298841293150,0
7,200.671053281071,4.417559791016320,0
9.76925100608684,84.71677381430,4.636556195256860,0
9.630665479903350,236.41702565304,4.920091157959160,0
5.187471605436380,200.600787272012,3.2032578962619900,0
7.633570087677560,163.121549739750,2.9270667668863800,0
5.771199049813690,249.09444009562,4.688959065495110,0
6.579969329401560,176.57084176493,4.575931871590870,0
4.80115436807586,135.567343971147,4.418638131667750,0
7.948815718151570,191.294583654402,3.6922508612698200,0
6.906992171811660,199.91239149049,2.1247593522163000,0
7,224.520908078607,4.444350199227700,0
7,122.243105064385,3.4631725477162500,0
8.46133087400179,344.06776445747,3.771944146409480,0
7.726134807902510,216.678687413264,3.7206369044524200,0
7,195.494993412883,3.777737413505430,0
8.927078148301740,228.212543765666,4.60186095914794,0
6.208015539719020,173.587963650421,4.334615732320450,0
6.128425635295920,96.158327096926,4.633823861920800,0
7,119.817401910130,2.6789107131905800,0
7.308048848275570,146.005395218919,3.696119711501420,0
7,399.06190271015,4.3532385889712200,0
8.640886408909490,264.737132389616,5.2631015720413800,0
7,204.06927671501,4.1025294815021400,0
8.153210075272150,102.80929496741,2.905788134056520,0
8.293720110388870,352.163859701736,3.9547152826707700,0
7,211.362867641593,3.3108585080012700,0
7,260.09075259331,3.7066017915406900,0
9.489972878325860,155.137403779632,4.219967522355670,0
7.83097634338162,76.950639347030,4.588784656948860,0
4.430281211546540,288.622571698188,4.384565155637760,0
7.240739638887770,237.83099556378,3.556297467154510,0
7,195.177247991176,3.6655217644695200,0
6.867301321799130,241.121534705246,3.8235950398688800,0
6.129637014813750,309.89948414518,4.615886181275910,0
7.917049443177880,271.92280560646,3.6594846248885900,0
6.511618075241810,291.368146238697,4.850433707754170,0
5.32381558430839,376.25752679858,2.8807218458729300,0
6.769572868656790,110.671811478410,5.220540269610250,0
5.877974040440480,136.522931993926,4.0322595038243900,0
9.534021716164200,94.726149204647,2.7682389284849700,0
6.340027628047600,452.22506665483,3.6860013242472800,0
8.661592429959120,270.884764602531,3.6704310100631900,0
5.653506134793230,164.624600861639,5.198985503613220,0
6.6260121840753100,258.398941037115,4.194313129305400,0
7.793833572993550,183.446803608362,4.172935335264330,0
7.593127650277590,183.710572010883,3.3773376381201400,0
7.362736501949790,162.68448606259,4.408513182397500,0
9.32030544529501,160.021383195451,4.20580973235456,0
3.7197916443719200,235.90932128656,2.7183977338802900,0
6.655605025818960,205.718457084436,2.9516447152886700,0
9.868877880662470,153.268559141220,3.355489790912580,0
5.590614435866260,353.70735515224,4.726845016869530,0
5.554436511156820,313.444603943699,2.0959140868029500,0
4.126528715100220,112.159459015929,4.4602009837552900,0
5.970035656942930,163.241151961823,5.428674071623730,0
7,161.622623066076,4.600927568902870,0
8.369154353699960,129.7590033411,3.629749330548920,0
6.284248242254430,122.066812098723,3.377132288772660,0
11.26782838471400,60.403698680253,4.153347001241890,0
9.298018008096010,139.905134030720,3.6813242439844000,0
7.895469245942460,77.696161188418,4.236947299515630,0
7.947485785725750,344.40773433514,3.7008538397050500,0
10.026159156427400,149.621778331607,4.182277581713330,0
6.48819323961521,348.64427893485,4.592073570821000,0
5.869736755337530,222.442182358907,4.689315047790610,0
7,214.10319623664,3.6599748117899600,0
5.304142660215900,252.99511557454,4.165723663998690,0
7.533614822992930,116.427275408094,3.462763987423450,0
4.07760772456597,181.94954139925,2.758658531189280,0
7,379.28142177167,3.873853349593970,0
7.0861684008433100,43.044924830859,3.4165397533412,0
6.271012171064560,248.461418724290,5.303581360575870,0
7.95776834399615,171.623984209753,3.4507458924446000,0
8.875642278454440,284.8770859782,4.006991558563310,0
7,182.575692711947,4.358298340908290,0
6.613709117641850,256.485694962574,3.5397711113739900,0
7.735705021751660,167.23977243646,2.1486115361452700,0
9.925041328429110,107.0460318230,4.703803488576940,0
9.002583109651110,195.231248646893,4.904837414733300,0
5.095766464935890,263.07298454760,4.352193469514870,0
8.594677108362670,232.201206133904,4.754072499317670,0
7.083779060507380,85.802455612809,3.887680684530790,0
7.682872498072530,121.057219342696,3.778606787628920,0
7,182.72505973054,3.313199021657450,0
6.419772473512520,307.596814401909,3.095233156816080,0
4.443238899143100,250.08532247565,3.268324835835600,0
6.978664262373820,231.144460756879,4.766943236072580,0
6.623613565745130,171.673012970225,2.9151659507443900,0
3.664710561719400,281.02756625047,3.3161576568421600,0
4.814135620889670,176.504050491121,5.190851804612130,0
5.779673705175220,241.603543209740,4.656377232957480,0
6.93781878337901,126.261979219576,3.7240895643465000,0
7.4367826093455400,285.44616286980,3.7276637192074700,0
4.723312573250530,228.331920415166,3.917586695104180,0
9.380658050788320,151.56789833999,4.034349047158280,0
7.8101449331968400,204.18889925818,4.033773709343140,0
9.436637164251440,207.249303593067,4.411117439774960,0
9.406325752898290,279.48589445431,3.097277957477170,0
6.32125931522299,85.321395169595,4.5014572038139900,0
7,179.843274394464,3.605154198874470,0
4.7053564957747,195.55765051567,3.437450134017190,0
8.896418988301800,88.709029659423,3.7009457327147500,0
6.581878201548970,371.69444403539,4.201662864465840,0
6.755145901551630,185.36698647477,5.162729749397490,0
9.445129837868660,131.685291556760,3.8751652466165500,1
9.024845037417500,198.59676475804,3.9852505057435800,1
7,234.03637304371,2.7473129992921300,1
6.800119090315880,391.43403328810,3.854939899721070,1
7.174135162808000,204.011024614714,3.939895656598680,1
7.657991236998260,142.45789121299,2.437296287559580,1
8.322986672402300,280.496462831663,4.052135727552660,1
5.934279093094350,232.496538342961,5.217895023653350,1
9.80272078232571,273.574567445803,2.764633881427260,1
6.101955230748900,159.769262250793,3.5355963295430200,1
4.997770601283690,268.491947354468,3.4046329060198500,1
4.815766790717070,163.921350688723,4.37522381127182,1
6.5480205581308300,255.083869488256,3.6118603716661000,1
13.175401724233000,192.379496764914,4.1069244900386600,1
6.618010905584670,195.98860739726,4.437695749140040,1
7.788054732605210,298.79060146106,3.3687572170739800,1
5.1918343271406300,148.661038632219,3.859800939300220,1
5.626339528125960,144.42418875432,1.94331877663582,1
6.869638941459090,217.288212952965,4.72670245351097,1
9.058628424072680,157.37468937847,3.652134470079710,1
7.29188832527326,277.84048483969,5.328712788466370,1
7.275908773684000,226.447663475189,5.062297798479730,1
6.512737123980130,224.750468734810,4.612963629350580,1
7.207886781343910,358.04292613404,3.762741072399470,1
7,161.461571122051,3.772919264661590,1
5.324941855611650,353.446580470059,4.427137925692970,1
7.082300649174800,298.467190567121,3.485577388223120,1
5.334183579602800,288.974915274015,5.091357101284420,1
10.761897799889300,259.999536694326,4.661798516052170,1
6.286806948436980,137.77376191089,4.1048632751894100,1
9.79455869937693,206.82731742455,2.9454187377034100,1
8.210443565143710,139.330853601079,4.976055159693950,1
6.9417194379777,201.11821255922,4.563183171238160,1
10.356118827208400,486.21563951536,4.201849441297090,1
7.9589842918841800,236.258138861317,4.698007916123450,1
3.882631081313790,77.518094910988,3.734001386870360,1
5.671773833095620,159.491531791756,3.8331597457829300,1
10.003300539211900,461.139574853172,4.7463818590766500,1
6.552847474374980,340.06420733136,4.687986155246700,1
7.628552723143850,262.440369079543,4.182057147919720,1
4.790840540243070,178.6236900259,3.2588589450315300,1
7.710959938844850,65.526263141543,4.288946820394490,1
8.291299005968140,200.081349573868,3.4247019206523900,1
6.193170101205060,128.837264957775,3.4666452881126100,1
9.032660579144680,156.181702479305,4.927218272272610,1
6.139493740895690,80.814664710916,3.260906852708670,1
7.129424730462990,258.405788876713,3.418610802866980,1
7,219.483253623375,4.109590274369240,1
5.418503763025520,359.027156837079,4.506539591260470,1
8.075494507899100,294.836018538998,3.682919645453330,1
7,225.116926151777,4.08170139800861,1
10.04967371845640,115.570320383905,5.133477823277880,1
5.667650646643200,169.53898736309,3.633213756490490,1
7,277.761802572791,3.8079200615963900,1
8.92398060773871,279.197706657531,4.155583189522960,1
6.428866313188400,155.964733344596,4.184783371809050,1
6.960603501688510,113.486759973640,4.978820187753850,1
5.873675845829000,192.166830901717,5.412090884919160,1
6.795469009842270,153.008386710983,5.163088153779070,1
10.041027974912500,162.664344452789,3.8075626058306700,1
7,445.064415607569,4.12478067750866,1
7.296037733901180,360.43706637766,4.168526117629010,1
7,292.991233527876,3.4975773906551000,1
5.862641232845870,440.69272157876,5.507420939572830,1
7.29214180515922,339.91651566871,4.466912564165000,1
8.062805643024470,115.678878401924,4.471842000471340,1
7.821970940156010,233.18187976020,3.532958335149620,1
11.301793996392300,392.27619456621,3.309580397460680,1
6.593764313289440,255.896105918450,2.346578095251960,1
9.161088612884840,266.180596367757,4.888061137333910,1
7,145.070178078563,5.922581691937250,1
4.642953052237970,161.159298639482,3.982867293106580,1
7.7984536762012100,327.045692857706,4.107267203260780,1
5.564342490630350,112.457357666904,2.2859878491983500,1
7.88659122732868,388.520296359213,4.589983507854730,1
7.443189014292680,135.519533447081,2.6648327961143700,1
3.657123132566740,237.368162582840,3.3146297303616900,1
9.597191856878180,211.533228268483,5.145152870605280,1
6.9642259425787300,299.571912153997,3.9904375721644100,1
7.672909522943810,229.893511842030,4.268227481536440,1
6.7370040722130600,246.947442052175,4.063170288841770,1
7,185.702853390025,4.1357453288543200,1
5.382489039471650,181.893949801827,4.173330283253800,1
7.022952113429300,159.783552490952,4.971907098518460,1
7,273.559343064845,2.9691360985959400,1
10.026223807942100,255.10097298215,3.736228470573540,1
5.583832998476660,352.7868174275,3.870156920624290,1
7.952929115572250,186.214249227401,5.260014766135650,1
5.500186640904190,210.82852044281,4.178478951476260,1
7.54370046605691,191.16012084123,3.6305365783974600,1
6.848331559049440,128.375060629694,4.396604556065480,1
7,302.807885930261,3.7795544920225700,1
5.9102517293372000,152.448463945875,3.660922907594770,1
8.716820333772390,117.344488567893,3.2051287672092700,1
6.016889135653400,166.560626716067,4.422269232921710,1
9.567822726280450,387.87462705099,4.197919054995080,1
4.296247023728080,196.72487213177,4.16332898150423,1
3.551579176967150,389.69388992043,3.965993969608620,1
8.52966934763357,182.037300286582,3.7760408374335300,1
8.065339036104210,213.662835979862,3.75639170748219,1
9.158445163262000,157.970303958032,4.525236730798260,1
8.848586282929050,320.333320188573,4.014681857976120,1
9.495456381941790,180.883548496464,4.168541279325790,1
8.052893916459480,90.25079359598,3.6348445415750200,1
2.798549098862780,269.312434834310,3.6632522218404500,1
6.425873866275700,119.653965084607,3.7319365027538700,1
7.757269665668280,252.597805489619,4.165432285611470,1
7.748654706492550,293.312366329032,2.51181049287789,1
5.117390302624230,309.141115790076,3.9371884418353400,1
7.481535362094440,120.88416450335,4.262065436945670,1
5.374222584708870,194.102337628992,3.6427784384129200,1
7.063646975622250,179.418112559103,3.3958662401655900,1
6.87645104288265,219.790316707822,4.54534092739007,1
4.812433652167470,114.655756432294,3.0209959003414800,1
4.99353073414005,139.007792709424,3.153809336970370,1
4.78886106249815,281.746205162508,2.8968521864425600,1
4.037287739350790,523.18917297590,3.045048569942410,1
6.505872509363590,295.346902917535,4.497528596739860,1
6.77977396685122,244.15070564446,2.7291045234305300,1
6.952511673596020,337.37288524345,4.1054954853125700,1
5.628406919430700,283.34491937467,5.050683115260020,1
5.966000488790360,173.50058530926,4.177139265761120,1
6.3194315449597300,362.78718308797,2.6531266883388100,1
8.027247869950070,77.147469692623,3.480640836854310,1
8.882684452292410,48.572538067028,3.8279208670614100,1
5.991283475366900,299.831160070365,4.840562301475420,1
10.272444272154400,188.948523936907,3.179884727399670,1
7,216.264975945400,4.72812398548281,1
6.1051401350435600,452.49449033017,3.1030898440692800,1
9.443358884146130,204.3822469008,3.4866464085132100,1
6.887414371129530,291.89136720908,4.564188355184360,1
6.512900833266180,251.51411573501,4.404040364778450,1
5.772718094851820,261.249314146439,6.494249467473000,1
4.912557262009450,440.630984166277,4.897372508450070,1
9.73956194896991,136.231600628650,2.568079876725240,1
5.5419790193089300,201.43065261755,3.6729759831771300,1
7,422.68334296006,3.6017354805033000,1
7,162.631674654185,3.4517400465867500,1
6.448931033409070,139.791657232955,3.6221955223639000,1
5.477912294546050,273.616590661767,3.774256121104990,1
8.544708661673050,314.29379029249,2.3181524802482000,1
7.37859701625866,94.60322635340,3.215219463201260,1
6.664003050003360,159.029452756637,2.227727884059560,1
6.775582812405080,179.688827750280,4.333636278302870,1
8.736371210915210,242.836587911410,3.802116117316720,1
7.146976296126540,169.11203773000,4.025762215893220,1
7,96.547336807341,5.6522221130790200,1
5.040331692395900,256.536902310447,3.6033256152073500,1
7,217.074922577488,4.003819011511170,1
7.745499128179050,143.366275212733,4.0433347814756100,1
6.259651602740060,373.56746401378,4.213405262223440,1
8.596391179552720,145.189745006892,3.519884366217550,1
5.767349596865660,154.179328343889,3.896090487367950,1
7.0889406421502300,138.397134259863,5.661104287047450,1
8.029181612754340,196.634694280437,4.388551011831950,1
7,469.3188429279,4.120931424045980,1
4.72578556493077,208.342942783451,3.1563314195864700,1
8.195765359895600,103.895425379410,3.218709224251620,1
6.4437536684450600,257.404125907411,4.4986849314286100,1
7.039094321089830,288.27360185629,4.366031350632880,1
7,273.451742880276,4.407566169075400,0
7,149.719490252919,5.110414148991790,0
6.945224092344810,364.38310875704,4.823082013933820,0
5.742110407437120,268.316104106879,3.323069563743200,0
5.596627849736470,179.253521203189,5.2351111206857200,0
7.350378986684690,267.360855673688,3.6639221839230100,0
6.262798867453870,314.145258053407,4.0125175583490000,0
9.927023723224530,196.669927915053,4.051733473083130,0
5.381407519092970,153.719999440175,4.364066934823450,0
4.961352728384610,222.292300895474,3.902837833888630,0
6.4570975247378900,183.40046805547,2.6373648851846900,0
6.53936951037342,212.304314092051,4.527364378116470,0
6.252410004649730,239.20254778224,2.7229081605380500,0
7.9673448231111100,193.840374315253,4.069358772118040,0
7,370.30708119936,4.825792283459240,0
7.60952119012474,408.797895726073,3.145842902755240,0
6.887863943894860,199.479241784101,5.454487652366450,0
9.879071257570800,146.736706693385,4.218831154474740,0
7.638761770450100,183.085026738541,4.496626599284420,0
6.961891686003920,311.016842769064,3.4467284598639300,0
8.060609623630810,154.893256600013,3.6009056695460300,0
7.240271791103000,234.32962694280,3.832597166985510,0
7.486779708528250,253.96011782377,5.048833995025390,0
8.410460642866260,275.54345263240,2.977359946090720,0
6.143921454143700,290.721696542146,3.4762133035925000,0
6.096179889884820,163.14233375435,5.142471131650310,0
6.3848240094579100,399.602989508864,4.1449985178161500,0
9.46266601699853,122.246246037641,2.850183765643190,0
7.868147086463670,204.341057351940,4.315898406460030,0
5.873157137066790,219.107635698302,5.120887964619870,0
7,260.045288766047,5.14411422012617,0
6.529304448100370,289.70087605857,3.361088406841680,0
5.152203721876960,270.00106879865,4.689842817950900,0
7.858662778844830,267.038534734583,3.42247052094365,0
7.704410252313840,220.573791649216,3.0313643685904300,0
6.728004385653390,228.887880646954,4.410697353226660,0
10.464502477260300,67.007750538004,4.956358408285040,0
9.112786250314790,208.686279793070,4.567087633865020,0
8.07980835815327,126.77841495616,3.6110574411161200,0
7.078659419377970,261.77789508402,3.6966401407241200,0
7,29.1221124682743,4.093097748782290,0
8.043889299098870,88.961951184259,3.1599493699500600,0
7.040244978430560,209.884294096927,3.9934097636858300,0
5.483974108801340,211.449752578471,4.063613621049690,0
8.534406879569960,223.723032667712,2.5447337011519200,0
7.26659453474728,148.590596606786,3.357439470656980,0
6.256651147926920,169.05801524401,4.181050752789530,0
7.240351005742480,144.626743083770,3.782971899999770,0
8.692115322047210,25.529628036501,2.283475159435160,0
8.639540977998710,70.132117867073,4.192932215458880,0
7.179864148534110,108.59553751558,3.8784473137633300,0
7.163999222574380,342.260721265743,3.3543222667273700,0
8.926113143092790,152.496202443905,2.752134121425610,0
6.35311030182946,184.090373154704,2.856175486931270,0
6.681553567542750,261.32211811924,2.9567480753018700,0
5.44532598066911,280.01118178803,3.946989523134860,0
7.539881892843840,215.752452207598,4.531593669500010,0
7,153.355114329309,4.482459763675930,0
4.370476580258800,295.423381653355,4.64938203413864,0
10.316400384553200,106.765084754294,3.4073494284238400,0
6.599593818953800,210.788871664415,4.702310752770500,0
4.197583589415030,312.921277036749,5.206480177207680,0
7.920794564373240,134.546347772456,3.3743265226272000,0
6.330732765446400,183.971994080960,3.9400004233930700,0
7,234.33901774070,5.128346524187510,0
7.76414261000218,259.260756425810,4.105178268056140,0
8.237142633897010,200.15398105935,4.93910944137509,0
5.6792341150880800,356.43181207760,2.3395727358561800,0
7.417570368300500,232.070928411917,4.671557881112400,0
4.775983438506530,191.85791877149,4.382161618971920,0
7.865094970430810,143.10623301022,4.795025554920150,0
5.903465715091600,253.941047202997,4.5870867193147000,0
7.705711006313980,184.766191659762,3.8619560774085000,0
7.815121777828160,202.291081502632,3.096163272201660,0
6.139743031734380,238.941360096151,3.841221573687880,0
5.041405027891030,173.4231407894,4.543685761333920,0
8.675192691679180,150.495841988126,4.978575359632430,0
7.6893580036123800,302.538511025794,4.978556094767620,0
8.57012912066282,97.823442842813,4.60440456098565,0
5.6717623259348100,175.277167257198,3.2686935067638100,0
6.624806427804380,214.432647487556,2.8409107556338900,0
6.541007699013850,296.164928693229,2.355934229271100,0
7,184.082949713939,6.739,0
9.241197563363230,216.10581296924,5.265728857736180,0
7,213.18961685105,4.514981623747230,0
6.340809022225880,152.882137737474,5.4586096902322200,0
5.980357226763920,118.262942750331,4.24724014869094,0
7.605978830252510,109.300556706925,3.242849929074100,0
6.427512442841500,259.937114057699,6.032994877321900,0
7,179.093657822535,3.888235227107230,0
6.109073311509670,268.539494931761,4.881101138250650,0
5.842933080915620,191.561231323955,4.143224936339840,0
5.367546490440580,290.090108210133,4.267189590792990,0
5.345887146753820,222.743683716308,2.9503609427959400,0
5.386307352101630,401.493165568616,3.6625634650940600,0
9.919478425557040,165.442755910982,4.117488039506430,0
7,420.613227993000,4.328026356733110,0
7.121458434633310,205.74364257993,3.7746005260862700,0
9.418296121790160,87.776867836257,4.604633153598900,0
7.4571647584143100,310.85083433404,4.106543051529010,0
5.272227560197720,422.10885236957,5.068556188550560,0
7.291957039597600,218.916771585726,4.237643894270580,0
7.803833220697710,373.76792988931,2.9073872665013000,0
6.844350911056750,236.088622389199,2.8770628132019100,0
5.608745231813570,198.359807701270,4.644211644910140,0
5.7011546449116200,414.11601707007,3.403136416178920,0
5.412762497595830,455.10584319280,4.091205592856340,0
7,172.64840916673,3.9121483506760700,0
5.018132384268230,290.720381208627,4.286478967398260,0
4.552238410542730,259.692151195352,3.932804333605570,0
7,214.175936145058,4.613578721749680,0
7.025305941689350,235.028577952329,5.989542790855570,0
5.770620969105660,161.737270929758,4.240821477653530,0
8.437875983021620,128.56928694944,3.815468994490740,0
5.90707826866672,418.39456448959,4.2964799087266800,0
6.8983413301771700,190.244855312793,5.371284155719340,0
10.252734368477800,96.51874825687,3.2903724922745700,0
8.206499937809190,189.499755394515,4.225120930188120,0
7.286167388039820,308.79026684359,4.686019915871020,0
8.809296431775970,181.40594270925,3.879053740492370,0
6.641500687280970,278.674867569399,4.694311215541650,0
6.145148360574160,396.57272108015,4.6008857549446900,0
5.906441764582050,272.962940449520,4.807495941814590,0
5.389845930491160,196.46233419233,3.5776749209970100,0
5.006562979263790,272.18821976189,3.6652056124986700,0
6.503638200451560,150.00187769151,4.963184434039490,0
9.606858896121900,189.07642840706,4.405351951779620,0
8.742229881827980,96.94354896105,2.8423931855932000,0
8.394397411757230,106.030980205107,2.8339014301371500,0
7,125.567540467302,3.2577441805128600,0
3.841205038045170,199.886492618691,3.6356345427002100,0
4.301373467127350,266.400721877507,3.0676266990890200,0
9.895889212950530,131.895193829762,3.8134286591434100,0
4.3194406725876800,305.65578391085,3.2419721011866500,0
8.313773604321760,113.109583125270,4.290071516364880,0
7,47.849678794274,2.3800842267127300,0
3.41035967073924,490.74730407371,3.721765768518900,0
7.510943342127450,171.008874333802,3.3424090536108400,0
6.978290867613600,261.896470635159,4.931878078886140,0
7,159.085618703962,4.380978304316720,0
7.4607272201980700,252.22956003862,3.949014617743280,0
7,183.27438428898,4.543581169567960,0
7.220165553446550,156.580862798885,4.398685036000150,0
8.790851188948060,78.506418923421,3.4802717553207800,0
7,264.861814399634,4.1486113170854700,0
7,294.33423783985,5.776611019642240,0
9.049166054297840,43.433566110027,2.8140006830459000,0
9.515140615244430,90.828161754592,3.8128876614746600,0
6.145242939675410,204.172644159251,4.090939919526500,0
7.494212046966070,292.525011116665,5.492704955036250,0
7.091885816966670,290.91207100749,5.116406584527920,0
6.624572527652800,148.772897371846,4.333720849150270,0
6.032188902899930,328.82155943012,3.4238316212572000,0
6.344095425001870,149.73297357023,3.8434840157795400,0
7,273.827693310334,4.103438960001450,0
7.459144859485700,194.365035415998,3.841052037778390,0
6.361666802587900,258.33851713306,3.6817651139312600,0
9.011588753600260,252.081518423246,2.897292531479610,0
7.466213132452260,182.61694941705,2.0818456568399600,0
